rank,gameName,tagLine,tier,leaguePoints,plays,wins,tops,winRate,top4Rate,rankDiff
III,Robloxbaby43,Robux,DIAMOND,0,135,21,72,15.6,53.3,-6
III,Tundrashot,NA1,DIAMOND,0,62,13,41,21.0,66.1,-6
III,Crolex,NA1,DIAMOND,0,136,17,82,12.5,60.3,-6
III,TheTrebol,NA1,DIAMOND,0,185,18,107,9.7,57.8,-6
III,Pxt,123,DIAMOND,0,130,20,77,15.4,59.2,-6
III,Short,TFT,DIAMOND,0,127,22,68,17.3,53.5,-6
III,NattyFru,NA1,DIAMOND,0,114,26,60,22.8,52.6,-6
III,Coors Latte,NA1,DIAMOND,0,116,16,65,13.8,56.0,-6
III,klein,angel,DIAMOND,0,112,11,67,9.8,59.8,-6
III,vovo nuco,vozão,DIAMOND,0,136,19,72,14.0,52.9,-6
III,jameson,jaja,DIAMOND,0,91,20,51,22.0,56.0,-6
III,Aimey,NA1,DIAMOND,0,376,44,182,11.7,48.4,-6
III,aurawashere,NA1,DIAMOND,0,251,27,135,10.8,53.8,-6
III,Jason,54321,DIAMOND,0,290,52,140,17.9,48.3,-4
III,iamthefunkybirb,birb,DIAMOND,0,119,8,71,6.7,59.7,-4
III,cananananananan,NA1,DIAMOND,0,146,20,72,13.7,49.3,-4
III,Scissors,6911,DIAMOND,0,56,16,38,28.6,67.9,-4
III,iub,iub,DIAMOND,0,149,29,81,19.5,54.4,-4
III,kale,DAWG,DIAMOND,0,158,17,93,10.8,58.9,-4
III,AgentAAA,NA1,DIAMOND,0,150,25,82,16.7,54.7,-4
III,ahtookie,2694,DIAMOND,0,257,38,140,14.8,54.5,-239
III,Meer,kat,DIAMOND,0,204,42,107,20.6,52.5,-5
III,lllIllllllllIl,NA1,DIAMOND,0,149,18,83,12.1,55.7,-5
III,Melioz,5275,DIAMOND,0,93,22,54,23.7,58.1,-5
III,PatroOo,NA1,DIAMOND,0,192,42,106,21.9,55.2,-5
III,BrianUH,silly,DIAMOND,0,155,26,83,16.8,53.5,-5
III,topfrog,ribit,DIAMOND,0,88,22,47,25.0,53.4,-5
III,HardStuckStepbro,4243,DIAMOND,0,184,26,94,14.1,51.1,-5
III,ChrisWang0524,NA1,DIAMOND,0,113,24,71,21.2,62.8,-5
III,chowdowntaco,NA1,DIAMOND,0,127,18,72,14.2,56.7,-5
III,sea7,2279,DIAMOND,0,297,29,161,9.8,54.2,-5
III,franchester,7503,DIAMOND,0,164,23,90,14.0,54.9,-5
III,JPRaskimer,NA1,DIAMOND,0,114,18,64,15.8,56.1,-5
III,Nyees,9468,DIAMOND,0,235,28,126,11.9,53.6,-5
III,Dal3east,NA1,DIAMOND,0,112,20,64,17.9,57.1,-5
III,ASDZXCFSEQW,NA1,DIAMOND,0,74,19,43,25.7,58.1,-5
III,Deathsowrd,8026,DIAMOND,0,177,22,96,12.4,54.2,-5
III,优雅的男人,00429,DIAMOND,0,80,24,49,30.0,61.3,-5
III,DrV,011,DIAMOND,0,214,27,112,12.6,52.3,-5
III,iamnotreal,NA2,DIAMOND,0,122,18,70,14.8,57.4,-5
III,Biga,20605,DIAMOND,0,218,42,108,19.3,49.5,-5
III,truongprosltft,12344,DIAMOND,0,227,41,118,18.1,52.0,-169
III,TetsuKinjo,NA1,DIAMOND,0,269,33,136,12.3,50.6,-6
III,Asada Shino,Snipe,DIAMOND,0,382,73,190,19.1,49.7,-6
III,KidKutty5,4416,DIAMOND,0,223,18,120,8.1,53.8,-6
III,trặc câu tzi,2009,DIAMOND,0,148,24,88,16.2,59.5,-6
III,Cessereendya,7944,DIAMOND,0,230,43,125,18.7,54.3,-6
III,soarczm,001,DIAMOND,0,57,25,41,43.9,71.9,-6
IV,Geeko,Gecko,DIAMOND,98,199,30,100,15.1,50.3,-6
IV,Soochy,SOOCH,DIAMOND,98,141,13,79,9.2,56.0,-6
IV,optimus,7612,DIAMOND,98,270,33,142,12.2,52.6,-963
IV,Gunner62,NA1,DIAMOND,97,71,7,48,9.9,67.6,-964
IV,Yellowflash,6356,DIAMOND,97,132,17,74,12.9,56.1,-8
IV,C8 K3soju,NA1,DIAMOND,97,81,23,48,28.4,59.3,-8
IV,Laharl sama,DISG,DIAMOND,96,109,21,58,19.3,53.2,-8
IV,WaSuu,5632,DIAMOND,96,147,36,73,24.5,49.7,-8
IV,Dolma,333,DIAMOND,96,137,13,78,9.5,56.9,-8
IV,Heref0rfun,25812,DIAMOND,96,76,16,45,21.1,59.2,-8
IV,zooftw,NA1,DIAMOND,95,123,25,62,20.3,50.4,-7
IV,WhispeR,WnR,DIAMOND,95,289,26,150,9.0,51.9,-7
IV,Loomypete,NA1,DIAMOND,95,108,26,60,24.1,55.6,-7
IV,Ðiónysos,NA1,DIAMOND,95,110,16,66,14.5,60.0,-7
IV,SnapxD,2063,DIAMOND,95,83,15,48,18.1,57.8,-7
IV,kevski,pop,DIAMOND,95,183,19,101,10.4,55.2,-7
IV,ruele,eleur,DIAMOND,94,82,12,53,14.6,64.6,-7
IV,Revenancer,BRC02,DIAMOND,94,125,10,69,8.0,55.2,-7
IV,Hot Latte Only,NA1,DIAMOND,94,154,27,87,17.5,56.5,-7
IV,Fattyfool,NA1,DIAMOND,94,79,13,48,16.5,60.8,-7
IV,Zultar,NA1,DIAMOND,94,168,22,85,13.1,50.6,-7
IV,SaltyMeat,NA1,DIAMOND,93,157,21,91,13.4,58.0,-7
IV,tunaiuVy,10304,DIAMOND,93,91,20,54,22.0,59.3,-7
IV,tmbo,NA1,DIAMOND,93,154,25,89,16.2,57.8,-7
IV,WarlordBobinator,WANG,DIAMOND,93,64,16,42,25.0,65.6,-7
IV,mvstikk,rat,DIAMOND,93,79,12,48,15.2,60.8,-7
IV,Merzio,4178,DIAMOND,93,222,24,120,10.8,54.1,-7
IV,skim,0239,DIAMOND,93,344,54,181,15.7,52.6,-7
IV,stockfish360,NA1,DIAMOND,92,67,12,44,17.9,65.7,-7
IV,Royalpiplup,NA1,DIAMOND,92,115,24,62,20.9,53.9,-7
IV,MasterKongyiji,NA1,DIAMOND,92,119,20,71,16.8,59.7,-7
IV,Tribuster,NA1,DIAMOND,92,130,17,72,13.1,55.4,-7
IV,aurelianzzz,NA1,DIAMOND,92,108,19,64,17.6,59.3,-7
IV,BatistutaParker,bati,DIAMOND,92,208,35,109,16.8,52.4,-7
IV,typebeats,123,DIAMOND,91,138,16,75,11.6,54.3,-7
IV,Tblackdragon,NA1,DIAMOND,90,93,11,58,11.8,62.4,-7
IV,赤脚大仙,5344,DIAMOND,90,86,10,55,11.6,64.0,-5
IV,FreshVeggies,NA1,DIAMOND,89,58,17,35,29.3,60.3,-5
IV,Wondo,NA1,DIAMOND,89,84,22,46,26.2,54.8,-4
